Player,.id,Rating,Games,Win,Draw,Loss,Lag,Team_Name
1416,1999,2268.581461,27,17,0,10,8,UCF
1138,2009,2268.517371,32,21,0,11,1,Buffalo
1261,1987,2268.417267,32,18,0,14,0,LSU
1411,1994,2268.390881,25,15,0,10,0,TX Southern
1373,1992,2268.276913,28,18,0,10,7,Siena
1433,2002,2268.27099,31,20,0,11,6,VA Commonwealth
1204,1987,2268.22346,28,18,0,10,1,Ga Southern
1454,2004,2268.142327,28,18,0,10,5,WI Milwaukee
1449,1997,2268.133996,26,16,0,10,1,Washington
1390,1988,2268.079347,29,18,0,11,1,Stanford
1278,1993,2268.051477,26,16,0,10,4,Minnesota
1135,2003,2268.004897,28,17,0,11,8,Brown
1265,1986,2267.988824,28,17,0,11,3,Marist
1177,1999,2267.953858,29,17,0,12,3,DePaul
1433,2003,2267.932184,28,18,0,10,7,VA Commonwealth
1232,2001,2267.865643,31,20,0,11,6,Indiana St
1426,1991,2267.861826,27,18,0,9,9,UT Arlington
1122,2001,2267.851516,30,20,0,10,8,Austin Peay
1421,2008,2267.848237,28,19,0,9,8,UNC Asheville
1292,1986,2267.812784,27,18,0,9,4,MTSU
1168,2005,2267.805916,28,18,0,10,2,CS Fullerton
1113,2000,2267.715985,29,17,0,12,1,Arizona St
1380,2013,2267.714074,29,20,0,9,1,Southern Univ
1276,1997,2267.609173,30,19,0,11,0,Michigan
1243,1987,2267.604142,26,16,0,10,1,Kansas St
1177,1990,2267.576482,32,18,0,14,1,DePaul
1424,2014,2267.570534,33,20,0,13,2,UNLV
1220,2009,2267.565739,31,20,0,11,8,Hofstra
1199,2014,2267.546778,32,19,0,13,2,Florida St
1172,2006,2267.498672,27,17,0,10,7,Davidson
1204,2006,2267.46205,27,18,0,9,9,Ga Southern
1338,1991,2267.45942,29,18,0,11,2,Pittsburgh
1358,2008,2267.447621,27,19,0,8,2,Sam Houston St
1209,2012,2267.428475,32,21,0,11,8,Georgia St
1437,2001,2267.4262,30,18,0,12,3,Villanova
1228,1993,2267.402417,30,18,0,12,1,Illinois
1173,2001,2267.388853,31,19,0,12,3,Dayton
1335,1996,2267.32325,27,17,0,10,1,Penn
1145,2001,2267.301392,31,20,0,11,6,Canisius
1372,2010,2267.236071,29,20,0,9,1,SF Austin
1328,1996,2267.226508,29,17,0,12,2,Oklahoma
1265,1988,2267.219236,26,17,0,9,8,Marist
1282,1992,2267.193357,25,17,0,8,11,Missouri KC
1276,2006,2267.183521,28,18,0,10,3,Michigan
1412,2003,2267.175627,30,18,0,12,1,UAB
1131,1996,2267.09146,29,18,0,11,3,Boston Univ
1256,1999,2267.083261,28,19,0,9,7,Louisiana Tech
1143,2014,2267.062577,32,19,0,13,3,California
1307,1990,2266.983473,28,16,0,12,4,New Mexico
1161,2003,2266.977219,30,17,0,13,1,Colorado St
1261,2013,2266.94782,31,19,0,12,2,LSU
1286,2002,2266.941892,25,16,0,9,2,Montana St
1343,1994,2266.935026,24,16,0,8,6,Princeton
1163,2001,2266.892712,29,18,0,11,4,Connecticut
1263,1999,2266.876667,27,18,0,9,7,Maine
1145,2014,2266.86805,32,21,0,11,7,Canisius
1133,2001,2266.756577,29,18,0,11,6,Bradley
1168,2012,2266.735027,28,19,0,9,3,CS Fullerton
1287,2003,2266.725401,26,17,0,9,9,Morehead St
1462,2000,2266.715643,31,20,0,11,3,Xavier
1386,1995,2266.688546,28,17,0,11,6,St Joseph's PA
1278,2014,2266.684686,32,19,0,13,2,Minnesota
1208,2004,2266.677868,29,16,0,13,2,Georgia
1452,1993,2266.655438,27,16,0,11,7,West Virginia
1349,2005,2266.655086,28,17,0,11,2,Rice
1270,1986,2266.650319,27,17,0,10,3,McNeese St
1344,1989,2266.585493,28,18,0,10,2,Providence
1419,1992,2266.546234,25,16,0,9,7,ULM
1110,1990,2266.520494,27,18,0,9,7,American Univ
1185,1997,2266.45681,29,19,0,10,1,E Michigan
1444,2003,2266.363571,29,19,0,10,3,W Michigan
1268,2006,2266.360406,30,18,0,12,2,Maryland
1112,1987,2266.335845,28,17,0,11,2,Arizona
1260,2007,2266.322913,30,19,0,11,8,Loyola-Chicago
1116,2013,2266.149511,32,19,0,13,3,Arkansas
1326,2003,2266.13634,31,17,0,14,0,Ohio St
1329,2011,2266.078363,32,19,0,13,3,Oklahoma St
1410,1986,2266.077981,24,16,0,8,1,UTRGV
1206,1988,2266.002432,28,18,0,10,6,George Mason
1407,2010,2265.992493,29,17,0,12,5,Troy
1395,2001,2265.941359,30,19,0,11,3,TCU
1390,1990,2265.898977,28,17,0,11,1,Stanford
1184,2007,2265.834762,30,19,0,11,8,E Kentucky
1141,2001,2265.831662,26,18,0,8,3,C Michigan
1351,1998,2265.827589,27,18,0,9,8,Rider
1268,1991,2265.781586,28,16,0,12,8,Maryland
1429,1997,2265.780037,26,17,0,9,1,Utah St
1173,2010,2265.771726,32,20,0,12,2,Dayton
1406,1991,2265.761244,29,19,0,10,6,Towson
1403,1994,2265.676729,28,17,0,11,2,Texas Tech
1435,1988,2265.614831,28,18,0,10,2,Vanderbilt
1390,2012,2265.593195,32,21,0,11,3,Stanford
1414,2002,2265.567799,29,19,0,10,2,UC Irvine
1222,1988,2265.561677,29,17,0,12,1,Houston
1208,2007,2265.561032,30,17,0,13,2,Georgia
1439,1994,2265.546652,28,18,0,10,1,Virginia Tech
1225,1991,2265.511507,28,17,0,11,1,Idaho
1196,1995,2265.498187,29,17,0,12,1,Florida
1113,2013,2265.453146,33,21,0,12,3,Arizona St
1436,2013,2265.429549,32,21,0,11,1,Vermont
1239,1987,2265.424274,29,18,0,11,7,Jacksonville
1284,1997,2265.416845,29,18,0,11,3,Monmouth NJ
1200,1992,2265.411931,30,18,0,12,5,Fordham
1234,1986,2265.303743,27,16,0,11,1,Iowa
1257,2002,2265.282329,30,18,0,12,3,Louisville
1406,1989,2265.273279,27,17,0,10,7,Towson
1228,2010,2265.239346,33,19,0,14,1,Illinois
1278,1999,2265.134247,27,17,0,10,3,Minnesota
1439,2009,2265.129356,32,18,0,14,2,Virginia Tech
1365,2000,2265.094109,30,18,0,12,7,Santa Clara
1434,1999,2265.035113,25,17,0,8,5,Valparaiso
1334,2008,2265.014435,30,20,0,10,3,Pacific
1229,1988,2264.992063,30,18,0,12,6,Illinois St
1143,1986,2264.921918,26,17,0,9,1,California
1123,1991,2264.900747,26,17,0,9,1,Ball St
1195,2014,2264.88897,32,20,0,12,7,FL Gulf Coast
1206,2001,2264.79811,29,18,0,11,6,George Mason
1285,1986,2264.771449,28,18,0,10,0,Montana
1434,1996,2264.724971,29,19,0,10,5,Valparaiso
1222,1996,2264.705726,25,15,0,10,3,Houston
1438,2004,2264.682903,29,17,0,12,2,Virginia
1248,1988,2264.573069,27,17,0,10,7,Lafayette
1192,2005,2264.550155,31,19,0,12,4,F Dickinson
1301,1986,2264.508662,28,16,0,12,2,NC State
1334,2002,2264.497636,28,18,0,10,2,Pacific
1192,2006,2264.483904,30,19,0,11,4,F Dickinson
1228,1995,2264.464985,29,18,0,11,1,Illinois
1277,2011,2264.343494,32,18,0,14,1,Michigan St
1343,2002,2264.227066,26,15,0,11,3,Princeton
1210,1987,2264.219998,28,16,0,12,2,Georgia Tech
1264,2006,2264.216665,28,18,0,10,7,Manhattan
1332,2008,2264.115489,31,18,0,13,3,Oregon
1352,2014,2264.085323,34,21,0,13,5,Robert Morris
1380,1993,2263.994756,25,16,0,9,1,Southern Univ
1276,2004,2263.989943,29,18,0,11,1,Michigan
1117,1999,2263.988034,28,17,0,11,5,Arkansas St
1301,2007,2263.984815,33,18,0,15,0,NC State
1460,2010,2263.881269,32,20,0,12,5,Wright St
1210,1995,2263.849447,30,18,0,12,2,Georgia Tech
1347,2001,2263.795758,28,18,0,10,8,Radford
1331,2011,2263.787205,34,19,0,15,5,Oral Roberts
1151,1989,2263.777275,29,17,0,12,8,Chattanooga
1211,1992,2263.695725,28,18,0,10,6,Gonzaga
1261,1986,2263.680818,29,18,0,11,2,LSU
1429,2013,2263.626174,30,20,0,10,3,Utah St
1219,2015,2263.623077,28,19,0,9,9,High Point
1434,2004,2263.581579,29,17,0,12,5,Valparaiso
1268,1988,2263.578051,28,16,0,12,1,Maryland
1435,2015,2263.546061,31,18,0,13,3,Vanderbilt
1396,2003,2263.519754,30,15,0,15,1,Temple
1352,1989,2263.498427,27,19,0,8,9,Robert Morris
1304,2011,2263.465696,31,19,0,12,4,Nebraska
1397,2011,2263.367088,33,19,0,14,2,Tennessee
1131,1990,2263.266687,29,18,0,11,3,Boston Univ
1326,2008,2263.26479,32,19,0,13,2,Ohio St
1229,1992,2263.242135,29,18,0,11,7,Illinois St
1277,1997,2263.169347,27,16,0,11,1,Michigan St
1261,2014,2263.150923,32,19,0,13,2,LSU
1393,2015,2263.081955,31,18,0,13,8,Syracuse
1171,1997,2263.006039,25,17,0,8,8,Dartmouth
1151,1995,2262.987162,27,17,0,10,7,Chattanooga
1178,2013,2262.963777,30,18,0,12,8,Detroit
1226,1994,2262.935215,24,15,0,9,1,Idaho St
1110,2012,2262.90558,31,20,0,11,8,American Univ
1251,1992,2262.901168,26,19,0,7,9,Liberty
1173,1986,2262.858685,29,17,0,12,1,Dayton
1278,1995,2262.853358,30,19,0,11,1,Minnesota
1293,1997,2262.839362,26,17,0,9,8,Murray St
1419,2002,2262.602922,31,19,0,12,1,ULM
1380,2006,2262.582383,31,19,0,12,1,Southern Univ
1259,2013,2262.459054,32,21,0,11,8,Loyola MD
1401,1994,2262.458475,29,19,0,10,1,Texas A&M
1124,1987,2262.433858,28,16,0,12,1,Baylor
1263,2004,2262.371493,28,18,0,10,1,Maine
1344,1991,2262.342602,29,17,0,12,2,Providence
1418,1998,2262.275874,30,17,0,13,5,ULL
1199,1997,2262.274945,27,16,0,11,2,Florida St
1346,2014,2262.259612,31,20,0,11,7,Quinnipiac
1153,2003,2262.2586,28,17,0,11,4,Cincinnati
1186,1986,2262.24703,24,16,0,8,20,E Washington
1338,1997,2262.195866,30,16,0,14,3,Pittsburgh
1133,1999,2262.133842,28,17,0,11,7,Bradley
1388,1988,2261.952877,24,15,0,9,7,St Mary's CA
1417,1985,2261.941269,27,15,0,12,1,UCLA
1403,1986,2261.919161,29,16,0,13,0,Texas Tech
1139,2012,2261.904809,33,19,0,14,8,Butler
1275,2004,2261.889961,28,17,0,11,2,Miami OH
1164,1991,2261.84353,28,18,0,10,9,Coppin St
1332,1999,2261.779307,26,15,0,11,1,Oregon
1443,2010,2261.771267,34,21,0,13,6,WKU
1208,1998,2261.759851,30,16,0,14,2,Georgia
1243,1999,2261.74623,31,19,0,12,1,Kansas St
1217,1997,2261.709508,25,16,0,9,8,Harvard
1274,2001,2261.672029,28,16,0,12,4,Miami FL
1325,2001,2261.606979,29,18,0,11,2,Ohio
1431,1995,2261.604287,25,16,0,9,3,UTEP
1349,1999,2261.583533,26,16,0,10,3,Rice
1180,2005,2261.559076,28,17,0,11,8,Drexel
1233,2013,2261.546001,33,20,0,13,6,Iona
1400,1986,2261.510452,27,16,0,11,1,Texas
1310,2008,2261.499509,29,19,0,10,8,Niagara
1264,2002,2261.435848,28,20,0,8,8,Manhattan
1143,1999,2261.422475,28,17,0,11,1,California
1322,2005,2261.39827,29,17,0,12,0,Northwestern LA
1248,1998,2261.357738,26,17,0,9,3,Lafayette
1144,1994,2261.352256,27,18,0,9,7,Campbell
1178,2004,2261.320325,30,19,0,11,8,Detroit
1234,2007,2261.290061,31,17,0,14,2,Iowa
1139,2006,2261.263922,31,19,0,12,5,Butler
1131,2010,2261.259338,32,19,0,13,1,Boston Univ
1451,1994,2261.232457,26,16,0,10,2,Weber St
1337,1998,2261.15147,27,17,0,10,8,Pepperdine
1197,1988,2261.121821,26,18,0,8,8,Florida A&M
1409,1991,2261.111054,29,18,0,11,8,Tulsa
1351,2009,2261.083166,31,19,0,12,7,Rider
1250,2004,2261.062557,28,18,0,10,0,Lehigh
1247,2006,2261.059275,28,18,0,10,3,La Salle
1231,2015,2261.022233,33,20,0,13,2,Indiana
1405,2015,2260.978482,33,20,0,13,2,Toledo
1138,2004,2260.959477,29,17,0,12,3,Buffalo
1154,2009,2260.946315,30,18,0,12,8,Citadel
1461,2000,2260.886814,30,18,0,12,2,Wyoming
1194,2011,2260.838421,29,19,0,10,7,FL Atlantic
1190,2002,2260.826359,25,15,0,10,9,ETSU
1293,2002,2260.696309,28,17,0,11,8,Murray St
1318,1995,2260.666662,29,18,0,11,8,Northeastern
1202,2011,2260.620645,30,20,0,10,7,Furman
1124,2009,2260.566783,33,19,0,14,1,Baylor
1231,2005,2260.541879,28,15,0,13,2,Indiana
1191,1994,2260.500593,29,19,0,10,5,Evansville
1243,1996,2260.471999,27,16,0,11,1,Kansas St
1161,2011,2260.439326,30,18,0,12,3,Colorado St
1395,1999,2260.431162,28,18,0,10,5,TCU
1376,2006,2260.403987,32,17,0,15,0,South Carolina
1245,2005,2260.385575,30,18,0,12,3,Kent
1421,1997,2260.311078,27,17,0,10,9,UNC Asheville
1377,2010,2260.294982,27,18,0,9,1,South Dakota
1326,1987,2260.278017,30,18,0,12,1,Ohio St
1298,1999,2260.239969,24,17,0,7,8,Navy
1448,1992,2260.237994,28,17,0,11,2,Wake Forest
1325,1999,2260.221953,27,17,0,10,5,Ohio
1378,1995,2260.154279,27,16,0,11,2,South Florida
1373,2007,2260.086254,32,20,0,12,6,Siena
1278,2013,2260.022855,32,20,0,12,3,Minnesota
1164,1996,2259.908864,27,17,0,10,8,Coppin St
1325,1997,2259.903583,26,16,0,10,5,Ohio
1238,1994,2259.875677,28,18,0,10,0,Jackson St
1272,2005,2259.843992,34,19,0,15,1,Memphis
1272,1990,2259.816182,29,18,0,11,2,Memphis
1380,1986,2259.77587,27,19,0,8,2,Southern Univ
1124,2001,2259.752601,28,17,0,11,1,Baylor
1253,2006,2259.644076,29,17,0,12,1,Long Beach St
1246,2009,2259.631556,33,20,0,13,2,Kentucky
1132,2015,2259.610418,30,20,0,10,4,Bowling Green
1299,1985,2259.522265,24,16,0,8,1,NC A&T
1274,2009,2259.450939,29,17,0,12,3,Miami FL
1284,1991,2259.371717,29,19,0,10,11,Monmouth NJ
1234,2014,2259.310084,32,20,0,12,3,Iowa
1301,1999,2259.076625,31,18,0,13,1,NC State
1178,2003,2259.056942,29,17,0,12,8,Detroit
1365,2013,2259.010898,30,19,0,11,9,Santa Clara
1344,2013,2258.998748,31,17,0,14,4,Providence
1371,2012,2258.990651,32,20,0,12,4,Seton Hall
1103,1998,2258.925272,26,16,0,10,8,Akron
1360,1986,2258.920657,26,17,0,9,4,San Diego
1379,1995,2258.90283,28,16,0,12,0,Southern Miss
1460,2013,2258.892093,32,20,0,12,5,Wright St
1200,1990,2258.890764,31,19,0,12,6,Fordham
1190,1989,2258.888219,26,16,0,10,7,ETSU
1375,2009,2258.848042,32,19,0,13,5,South Alabama
1424,2004,2258.825488,29,17,0,12,1,UNLV
1409,1998,2258.781416,30,18,0,12,3,Tulsa
1321,2012,2258.689615,31,18,0,13,3,Northwestern
1291,2008,2258.653546,32,18,0,14,4,Mt St Mary's
1218,1989,2258.63805,29,17,0,12,2,Hawaii
1323,2005,2258.636724,28,17,0,11,4,Notre Dame
1398,1994,2258.615322,28,17,0,11,8,Tennessee St
1416,2013,2258.607759,29,18,0,11,8,UCF
1437,1994,2258.595276,27,15,0,12,2,Villanova
1353,1999,2258.579566,30,18,0,12,3,Rutgers
1128,2003,2258.520849,26,17,0,9,17,Birmingham So
1292,1988,2258.517394,28,18,0,10,5,MTSU
1323,1990,2258.359771,28,16,0,12,1,Notre Dame
1463,2012,2258.343873,26,17,0,9,8,Yale
1199,2013,2258.325789,33,18,0,15,2,Florida St
1233,1991,2258.175559,30,17,0,13,7,Iona
1347,1994,2258.175129,25,17,0,8,8,Radford
1457,2003,2258.131745,28,18,0,10,9,Winthrop
1319,2008,2258.125597,30,19,0,11,4,Northern Arizona
1323,1992,2258.123055,28,14,0,14,6,Notre Dame
1156,2012,2258.110924,31,21,0,10,8,Cleveland St
1329,2008,2258.096998,31,16,0,15,2,Oklahoma St
1443,2007,2258.088197,32,21,0,11,6,WKU
1411,1990,2258.053872,28,17,0,11,2,TX Southern
1344,2007,2257.984386,30,18,0,12,4,Providence
1248,2013,2257.969557,33,18,0,15,4,Lafayette
1362,2000,2257.907445,27,18,0,9,8,San Francisco
1207,1991,2257.901341,26,14,0,12,0,Georgetown
1441,1996,2257.892635,26,15,0,11,7,W Carolina
1235,1992,2257.886481,29,17,0,12,1,Iowa St
1222,1987,2257.863723,27,17,0,10,2,Houston
1386,2002,2257.856399,29,18,0,11,3,St Joseph's PA
1356,2008,2257.838992,31,17,0,14,9,S Illinois
1364,2015,2257.819424,30,17,0,13,2,Santa Barbara
1283,1993,2257.786211,28,18,0,10,7,Missouri St
1222,1991,2257.777513,28,18,0,10,2,Houston
1235,1985,2257.764699,29,17,0,12,3,Iowa St
1165,1993,2257.729856,25,15,0,10,8,Cornell
1151,2004,2257.65093,27,16,0,11,8,Chattanooga
1222,2007,2257.602924,33,18,0,15,1,Houston
1422,2008,2257.600818,31,19,0,12,7,UNC Greensboro
1376,2002,2257.594261,31,17,0,14,1,South Carolina
1458,1994,2257.589346,27,17,0,10,1,Wisconsin
1423,2000,2257.582448,30,18,0,12,6,UNC Wilmington
1129,1991,2257.538907,28,18,0,10,3,Boise St
1350,2000,2257.527861,30,18,0,12,6,Richmond
1279,2011,2257.520439,33,20,0,13,2,Mississippi
1129,1994,2257.47282,26,15,0,11,1,Boise St
1366,2012,2257.444226,30,19,0,11,4,Savannah St
1285,2000,2257.433418,26,15,0,11,2,Montana
1200,1985,2257.420377,30,19,0,11,7,Fordham
1172,1987,2257.410658,26,16,0,10,1,Davidson
1178,2002,2257.390093,30,18,0,12,7,Detroit
1442,1997,2257.353273,27,17,0,10,5,W Illinois
1145,1985,2257.352435,27,18,0,9,5,Canisius
1237,2003,2257.311134,32,19,0,13,5,IUPUI
1285,2015,2257.308962,30,18,0,12,1,Montana
1338,1985,2257.29997,26,15,0,11,3,Pittsburgh
1301,1990,2257.298734,30,18,0,12,2,NC State
1178,1996,2257.296506,28,17,0,11,5,Detroit
1246,1985,2257.281378,28,16,0,12,3,Kentucky
1112,2008,2257.251318,32,18,0,14,3,Arizona
1272,1998,2257.114058,27,16,0,11,3,Memphis
1328,1993,2257.112294,27,16,0,11,2,Oklahoma
1199,1987,2257.088809,26,16,0,10,2,Florida St
1354,2000,2257.00851,33,20,0,13,1,S Carolina St
1284,1994,2256.956653,29,18,0,11,10,Monmouth NJ
1204,2004,2256.941391,26,18,0,8,9,Ga Southern
1353,2002,2256.909457,30,18,0,12,4,Rutgers
1301,1997,2256.904213,29,15,0,14,0,NC State
1452,2001,2256.860783,27,16,0,11,4,West Virginia
1239,1995,2256.820464,26,17,0,9,9,Jacksonville
1268,1990,2256.80078,30,17,0,13,2,Maryland
1261,2012,2256.784144,32,18,0,14,2,LSU
1317,2009,2256.777219,31,19,0,12,6,North Texas
1197,1989,2256.77691,26,16,0,10,7,Florida A&M
1325,2006,2256.769563,29,18,0,11,2,Ohio
1150,2006,2256.765204,30,18,0,12,3,Charlotte
1239,2010,2256.691788,31,19,0,12,9,Jacksonville
1235,1988,2256.67165,30,19,0,11,2,Iowa St
1143,1989,2256.641185,31,19,0,12,2,California
1183,1985,2256.605222,27,17,0,10,0,E Illinois
1228,2011,2256.567038,32,19,0,13,2,Illinois
1228,2015,2256.564693,32,19,0,13,3,Illinois
1291,2013,2256.544903,32,18,0,14,5,Mt St Mary's
1444,2011,2256.54037,31,19,0,12,2,W Michigan
1281,2004,2256.533492,29,16,0,13,2,Missouri
1285,2011,2256.527403,29,19,0,10,4,Montana
1130,1985,2256.517462,26,16,0,10,3,Boston College
1435,2006,2256.506955,29,17,0,12,2,Vanderbilt
1406,1990,2256.504833,29,17,0,12,6,Towson
1326,1993,2256.479461,27,15,0,12,1,Ohio St
1245,2013,2256.474629,32,19,0,13,2,Kent
1323,2009,2256.431488,32,18,0,14,4,Notre Dame
1192,1997,2256.411932,28,18,0,10,6,F Dickinson
1337,1989,2256.408275,31,19,0,12,7,Pepperdine
1131,2013,2256.351266,29,17,0,12,17,Boston Univ
1161,2000,2256.302439,29,17,0,12,3,Colorado St
1435,1998,2256.178776,30,18,0,12,3,Vanderbilt
1104,1996,2256.170279,27,16,0,11,3,Alabama
1261,2002,2256.151269,31,17,0,14,1,LSU
1452,2014,2256.135708,32,17,0,15,3,West Virginia
1416,2011,2256.112952,29,18,0,11,4,UCF
1161,1996,2256.084433,27,16,0,11,2,Colorado St
1380,1985,2256.052939,28,18,0,10,1,Southern Univ
1450,1996,2256.051832,27,16,0,11,1,Washington St
1390,1994,2256.038719,26,16,0,10,1,Stanford
1336,1995,2256.036739,27,17,0,10,1,Penn St
1293,1992,2256.020242,28,16,0,12,7,Murray St
1276,2003,2255.972396,30,17,0,13,2,Michigan
1295,2007,2255.95928,24,16,0,8,8,N Dakota St
1461,2012,2255.957558,29,18,0,11,3,Wyoming
1450,2011,2255.953199,31,19,0,12,3,Washington St
1172,1986,2255.922384,26,16,0,10,7,Davidson
1395,1991,2255.852878,28,18,0,10,2,TCU
1278,2008,2255.787231,33,20,0,13,1,Minnesota
1273,2012,2255.758931,32,21,0,11,9,Mercer
1427,2004,2255.743091,28,16,0,12,2,UT San Antonio
1331,2010,2255.724547,32,19,0,13,6,Oral Roberts
1270,1985,2255.721321,24,14,0,10,5,McNeese St
1423,2008,2255.703843,33,20,0,13,7,UNC Wilmington
1357,2008,2255.695942,32,18,0,14,4,Sacred Heart
1352,2000,2255.667943,29,17,0,12,7,Robert Morris
1402,1999,2255.566972,26,17,0,9,1,Texas St
1399,1985,2255.559466,23,15,0,8,8,Tennessee Tech
1208,1988,2255.513627,33,18,0,15,0,Georgia
1361,2008,2255.397718,31,19,0,12,2,San Diego St
1208,1987,2255.396108,27,16,0,11,1,Georgia
1281,1993,2255.311313,29,16,0,13,0,Missouri
1380,1989,2255.298255,26,16,0,10,1,Southern Univ
1201,1998,2255.278843,27,16,0,11,2,Fresno St
1347,1992,2255.258195,27,18,0,9,9,Radford
1390,2015,2255.070408,32,19,0,13,3,Stanford
1274,2010,2255.035579,32,19,0,13,1,Miami FL
1345,1999,2255.015937,31,19,0,12,3,Purdue
1122,2007,2255.012889,30,19,0,11,8,Austin Peay
1425,1994,2255.007608,27,16,0,11,1,USC
1133,1987,2254.997636,28,16,0,12,10,Bradley
1381,1992,2254.990018,24,16,0,8,12,Southern Utah
1245,1987,2254.927257,27,17,0,10,1,Kent
1165,1988,2254.870745,25,16,0,9,8,Cornell
1184,1991,2254.867631,26,16,0,10,7,E Kentucky
1193,2004,2254.861881,30,19,0,11,8,Fairfield
1220,2010,2254.835209,32,18,0,14,8,Hofstra
1248,2015,2254.816634,31,19,0,12,4,Lafayette
1241,2013,2254.788202,34,20,0,14,6,James Madison
1423,1994,2254.719412,28,18,0,10,7,UNC Wilmington
1344,2003,2254.709605,29,16,0,13,3,Providence
1334,1993,2254.708615,26,15,0,11,2,Pacific
1284,2006,2254.688757,32,18,0,14,4,Monmouth NJ
1207,2005,2254.681903,29,17,0,12,3,Georgetown
1120,2001,2254.637191,30,17,0,13,3,Auburn
1428,1992,2254.596356,27,17,0,10,3,Utah
1387,2007,2254.537172,32,19,0,13,2,St Louis
1421,1998,2254.537101,25,16,0,9,8,UNC Asheville
1457,2001,2254.47076,26,16,0,10,8,Winthrop
1338,1993,2254.470634,27,17,0,10,2,Pittsburgh
1153,1990,2254.420241,32,19,0,13,2,Cincinnati
1265,2002,2254.263488,28,19,0,9,8,Marist
1206,1985,2254.258627,28,17,0,11,2,George Mason
1301,2010,2254.253904,34,19,0,15,1,NC State
1455,2003,2254.233037,29,18,0,11,7,Wichita St
1453,1988,2254.19856,25,16,0,9,8,WI Green Bay
1321,2009,2254.193367,30,17,0,13,3,Northwestern
1343,1987,2254.137435,23,14,0,9,8,Princeton
1274,2011,2254.134832,33,19,0,14,2,Miami FL
1293,1996,2254.116309,25,16,0,9,8,Murray St
1117,1992,2254.078613,28,17,0,11,9,Arkansas St
1380,1987,2254.075419,27,16,0,11,2,Southern Univ
1185,2014,2254.02581,32,18,0,14,2,E Michigan
1276,1995,2253.996753,30,17,0,13,0,Michigan
1390,2013,2253.989477,32,18,0,14,4,Stanford
1138,1995,2253.974296,28,18,0,10,8,Buffalo
1132,1990,2253.968825,26,16,0,10,2,Bowling Green
1400,1997,2253.968231,27,16,0,11,2,Texas
1411,1988,2253.965458,27,19,0,8,2,TX Southern
1285,1996,2253.926238,25,17,0,8,3,Montana
1158,2004,2253.909787,28,19,0,9,10,Col Charleston
1153,1991,2253.869475,28,17,0,11,3,Cincinnati
1383,2001,2253.860973,29,18,0,11,6,St Francis NY
1311,2009,2253.852917,28,17,0,11,2,Nicholls St
1280,1994,2253.82959,27,17,0,10,2,Mississippi St
1123,2002,2253.823529,30,19,0,11,2,Ball St
1228,1996,2253.800717,30,18,0,12,1,Illinois
1348,2008,2253.785005,32,21,0,11,4,Rhode Island
1222,2010,2253.770658,33,18,0,15,1,Houston
1267,1997,2253.757266,28,19,0,9,7,Marshall
1360,1999,2253.731313,25,16,0,9,8,San Diego
1173,2007,2253.725257,31,19,0,12,3,Dayton
1434,2008,2253.674532,32,19,0,13,8,Valparaiso
1171,1988,2253.65937,25,17,0,8,8,Dartmouth
1307,2001,2253.628373,30,18,0,12,1,New Mexico
1117,1989,2253.591668,26,17,0,9,8,Arkansas St
1280,2001,2253.579258,28,16,0,12,3,Mississippi St
1175,2006,2253.528976,33,20,0,13,1,Delaware St
1293,2013,2253.511182,29,19,0,10,8,Murray St
1464,1998,2253.404173,27,18,0,9,5,Youngstown St
1417,2012,2253.385038,32,18,0,14,3,UCLA
1248,1989,2253.362229,29,19,0,10,6,Lafayette
1355,2014,2253.297747,28,16,0,12,6,S Dakota St
1352,2015,2253.236607,33,19,0,14,5,Robert Morris
1304,2009,2253.223566,30,18,0,12,4,Nebraska
1258,2012,2253.222515,29,17,0,12,9,Loy Marymount
1458,1989,2253.194938,26,15,0,11,1,Wisconsin
1332,1997,2253.141836,26,16,0,10,1,Oregon
1323,2000,2253.139926,32,18,0,14,3,Notre Dame
1409,2007,2253.104014,29,18,0,11,3,Tulsa
1399,2003,2253.08683,29,17,0,12,8,Tennessee Tech
1364,2003,2253.086099,31,18,0,13,2,Santa Barbara
1193,2012,2253.066965,33,19,0,14,6,Fairfield
1393,2002,2253.061497,31,20,0,11,4,Syracuse
1186,2004,2253.028983,28,16,0,12,4,E Washington
1279,1999,2253.028426,28,16,0,12,2,Mississippi
1412,2015,2253.021354,33,18,0,15,1,UAB
1305,2003,2252.989591,30,17,0,13,1,Nevada
